PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
-0.06512838,1.425017709,-0.012317759,1.03982774,-0.612479527,-0.467750116,1.820284431,-0.979043339,-0.326533618,0.287248783,-0.572317647,0.221811297,1.188392124
0.640930121,1.423346343,0.697464532,0.290461618,-3.166133891,-0.283085559,1.954742516,-0.805712481,-0.346157684,0.226231094,-0.278480727,0.072303769,-0.579345343
0.677022193,2.478626784,0.845062957,0.139362249,-3.132292996,-0.174916819,1.849953653,-0.637164187,0.050001286,-0.08802053,0.176215573,0.463904753,-0.609262758
-2.540258772,-1.644700665,-0.316298632,0.737524346,1.240444157,-0.424345836,0.531247656,-0.122968863,-0.095288451,-0.483351077,-0.779461995,0.799150792,0.853477644
2.971629766,1.716004489,0.895718673,-0.050874637,0.890889789,0.085271064,-0.442604249,-0.439440559,0.953391387,-0.538518253,1.031770198,0.832412009,-0.073675593
-2.287810396,-0.833466198,0.057285952,0.021341245,0.930172502,-0.300901618,0.170297486,-0.057799528,1.066519039,0.370389647,-0.397101773,0.990310446,0.878343334
0.56033487,1.620610768,-1.430320885,-0.37966825,-0.824308552,-0.326829666,0.940740549,-2.071286556,-0.178799442,0.567394653,-0.073789441,-0.505646505,0.028883249
-1.891504271,1.126083754,0.404055518,2.655835164,-0.297252333,-0.008234538,-0.418625042,1.11789271,-0.81322206,-0.252745766,-0.036444956,-0.502334371,0.269479518
0.959628163,2.066184101,-0.098250321,1.45682068,-1.342591223,-0.504811655,1.76708606,-0.459735744,1.580214872,-0.658981113,-1.378531192,0.515430555,0.803079995
3.716272596,1.460274963,1.490742963,0.084414097,1.276176843,0.155607953,-0.436761587,-0.331783308,0.968362046,-0.557076173,1.075150715,0.833346078,-0.054173065
-2.77726755,-1.705374264,0.630825324,-0.042244016,-0.138507885,0.035335041,0.507892273,-0.036558953,-0.1073152,-0.380613547,-0.109335337,-0.056329629,-0.229917577
-2.064608272,-1.268910587,-0.070048752,2.767302003,-0.271277612,-0.173933018,1.330275009,-0.072779721,0.010349469,-0.362784293,0.678221746,-0.727324487,0.575579652
-2.347721191,-1.683439873,-0.066312596,0.149265901,0.892679845,-0.404513791,0.268855716,-0.229188713,0.549124495,0.742800681,-0.681464457,0.761693042,0.856938953
-1.689552706,-1.883937477,0.054810277,-0.698718319,0.566993238,-0.438940943,0.554566605,-0.321418941,-0.576188445,-1.090777851,-0.872760911,0.72117903,0.92303087
-1.689552706,-1.883937477,0.054810277,-0.698718319,0.566993238,-0.438940943,0.554566605,-0.321418941,-0.576188445,-1.090777851,-0.872760911,0.72117903,0.92303087
0.785288518,0.789838304,1.460918229,-0.125483934,-2.294041434,-0.103701673,0.302763849,0.17595326,-0.634687252,0.243952087,-0.195448188,-0.524877555,0.086220488
-2.353415982,-1.653358571,-0.310104102,-0.337323239,0.525930317,-0.474857152,0.432762987,-0.317509127,-0.050096946,-0.216211672,-0.742986444,0.741005588,0.884312386
-2.117818368,0.988276103,0.34932538,-0.490276694,0.816383107,-0.157511583,0.181374335,-0.216174727,-0.673873184,-0.007695021,-0.912328797,0.617901351,0.894201447
-0.781052869,3.26100782,0.122609411,-2.490052843,1.313000036,-1.22859062,0.041860072,0.511123869,0.244859353,0.003206405,0.0551947,-0.079587848,-0.289612274
3.684646453,-1.116071837,0.898863502,0.357716269,0.940527644,-1.729802192,2.635860624,-0.399068872,1.159600426,0.131289438,0.269886469,-0.410835477,-0.100464364
-2.50680534,-0.754329548,-0.129722867,0.008499394,0.826428167,-0.328060835,0.182328689,-0.081335351,1.040649364,0.334028211,-0.392739888,0.991551472,0.873375871
2.570511881,0.947533356,-0.801098539,-0.340891128,0.673058528,1.916808316,0.643315832,0.662022164,-0.786325231,0.862180676,0.166128705,0.301317729,-0.134419759
-1.218594495,-0.798543393,0.106742908,1.148932439,-1.739640646,-0.342632618,-0.5277779,1.130147182,0.304462378,-0.663968399,-0.044405619,0.182002625,-0.164813134
-3.268738217,-1.721082374,0.482277538,1.640551943,0.88833141,0.09949137,0.616489922,0.243604331,0.032330792,-0.558071766,-0.233207316,-0.046919925,-0.262152563
-2.886050392,-1.793548129,0.758051104,0.441039156,0.167592486,0.089518828,0.350191638,0.037383586,0.543533965,0.53991765,-0.135189546,-0.116839946,-0.234703842
-2.07940778,1.053196103,0.52542614,-0.159057468,1.100753533,-0.151596019,0.051724724,0.145818606,0.90334563,0.273237454,0.855724111,2.11704486,0.625562495
-2.362320854,-1.678164096,-0.078779851,0.148409777,0.885763556,-0.406324405,0.269657796,-0.230757768,0.54739985,0.740376585,-0.681173664,0.761775777,0.856607788
-2.886050392,-1.793548129,0.758051104,0.441039156,0.167592486,0.089518828,0.350191638,0.037383586,0.543533965,0.53991765,-0.135189546,-0.116839946,-0.234703842
-3.268738217,-1.721082374,0.482277538,1.640551943,0.88833141,0.09949137,0.616489922,0.243604331,0.032330792,-0.558071766,-0.233207316,-0.046919925,-0.262152563
-3.268738217,-1.721082374,0.482277538,1.640551943,0.88833141,0.09949137,0.616489922,0.243604331,0.032330792,-0.558071766,-0.233207316,-0.046919925,-0.262152563
-1.697850507,0.272326635,0.57257479,-0.487539483,0.924749973,-0.268758157,0.295591226,-0.058705928,-0.299181115,-0.216713858,0.686972378,2.02951401,0.591548154
-0.033064123,-1.517825436,-0.789848325,-0.481163783,-2.268599881,-1.048867053,-0.18536506,0.191778126,-0.208173366,0.051313042,-0.908546688,0.800229516,0.839178696
-1.02204723,-1.817547905,-0.386018924,-1.40968282,0.308257516,0.451000786,-0.615103118,-1.585843195,0.099590682,0.144898199,-0.401427561,0.583861879,0.355893234
1.227261561,-2.73641555,2.509865609,-0.604890622,1.710130667,-0.121033783,0.472726442,-0.134993127,0.107997576,0.091981852,-0.67539712,0.783769489,0.929945296
-1.381782617,-1.83568636,0.372164946,-1.508046123,0.081580851,-0.436680587,0.268263298,-0.452610039,0.069743832,0.308124806,-0.610380897,0.752604352,0.910430004
-2.106847502,0.790389674,0.56230178,-0.003892836,1.167088569,-0.111454828,0.036553399,-0.113103,0.028496261,0.89615307,-0.698285806,0.770386126,0.843929904
1.139957719,-1.804987683,-0.806288362,-0.648928874,-0.020474851,-2.148660632,-0.203789473,1.126785543,-0.369509086,-0.211823906,-0.258621036,-0.340688981,-0.144190862
2.886979098,-2.599695976,1.705467444,0.359295641,-0.409084722,-0.671901136,-0.199688645,0.652110726,-0.145658534,-0.074927648,-0.980473124,0.820660166,0.899076632
-0.190487088,-2.377074871,1.404015654,-1.507710045,0.61535862,-0.273389345,0.163461328,-0.346810905,0.332692288,0.598420906,-0.769294405,0.65984411,0.961002542
0.552553085,1.19163464,-1.360584561,-1.020005527,-0.961462648,-0.394038066,-0.215758781,-1.32590391,-0.513149511,0.1698753,-0.031773226,-0.267265006,0.022462734
2.223704278,-0.710840286,2.63615956,-0.623754762,0.952248046,-0.189511463,-0.090365479,0.377029429,-0.515654584,-0.179359285,1.411334907,1.314698077,1.552198082
-3.007929829,-1.65038287,0.673767619,0.428330188,0.115558567,0.076883442,0.355809605,0.025764073,0.465671988,0.542463202,-0.044450999,-0.034425766,-0.262700566
-0.542062197,-0.710709743,0.290744147,-0.401853228,-2.622638245,-0.316054494,0.740745112,-0.126201114,0.426082113,-0.459412188,0.585893696,-0.443385948,0.38431422
-2.270585315,-1.693165005,-0.22819134,-0.190220414,0.67444586,-0.454884648,0.453218238,-0.280590276,-0.090346049,-0.315645941,-0.764395506,0.748405854,0.883610056
-1.469380595,-1.8040317,0.297361418,-1.513182864,0.040083117,-0.447544273,0.273075779,-0.462024368,0.059395961,0.293580232,-0.608636143,0.753100762,0.908443019
-0.945933337,-1.628178147,-0.56595342,0.708382913,-0.375658315,-0.73815214,-0.050688833,0.173204671,-0.246327231,-0.064389562,0.223140153,-0.103295984,2.010480013
3.033405082,0.029114333,2.408856712,0.125804159,0.00706982,-0.317296054,-0.376679969,0.667526879,-0.768661957,0.130619254,-1.038493882,0.603618618,1.015700001
2.635430781,0.075063461,2.659780789,-0.253624508,0.712152797,-0.072593261,0.820446427,-0.348666265,-0.613391213,0.161867061,-0.289550518,-0.056007419,1.678251434
0.886885901,-0.554957076,0.630578015,-0.240614439,-0.815591105,-0.672736565,-0.570018898,0.760440221,-0.339102471,-0.536910986,0.152595245,1.454148458,0.961492616
-0.202513791,0.811263489,1.452491455,1.757762232,-0.884122555,0.029519488,-0.342081027,0.873427853,-0.035570748,1.039699405,-0.438840634,-0.187639609,-0.215735858
3.427395158,-0.443813435,2.055610017,0.551548683,-0.531356991,-0.436124145,0.345263357,0.292897116,-0.144096196,0.031753116,-1.911245121,0.212884266,0.875167556
0.874799063,-1.36921931,-2.819521767,-1.305073241,-0.880865398,1.388498305,1.033879383,0.100520949,-0.237128719,0.444765592,0.104289277,-0.190101834,0.104838592
1.136490533,0.679030739,0.33660098,-1.242351234,1.130005456,-1.578223897,0.053296214,0.697907463,-0.943440139,0.022748327,0.231235859,-1.026681415,0.500197178
1.77425255,-0.266516225,3.615883663,-0.258876461,0.297190352,0.456268203,-0.160581333,0.568349327,-0.850335657,-0.116216707,0.315521959,-0.941501036,0.732487169
1.188015994,0.892583034,1.640310545,-0.317209396,0.306993366,-0.076298232,-0.67587162,0.779976368,1.076403394,-0.659543419,-0.738066872,-0.022598457,1.767288057
0.063800324,0.206770125,0.201694756,-0.051260448,-1.796419509,0.612996963,-1.446368522,-0.142493201,-0.7107494,-0.725313985,1.387540901,0.948587897,-0.911766811
3.161895419,-0.452962962,1.458694097,-0.819849929,1.432571257,-1.665885738,-0.17610695,1.295062084,-0.492933386,-0.010437343,1.717307049,0.470782006,0.154023898
-1.921579069,-1.392784478,-0.770167317,2.144591732,0.808497734,-0.624402305,0.172925457,0.308207955,-0.234137198,-0.255601232,0.236256313,0.112679199,1.854945415
0.490496355,0.95753856,-1.603669018,0.798739601,-0.438138233,-2.078614745,0.698292949,0.675570203,-0.043667934,0.190859791,-1.417874738,-0.704055924,-0.511387923
1.644897901,2.073850843,-1.121235542,-0.58440289,-1.500144722,-2.108644941,2.114617234,-0.500897029,-0.463809727,0.647117558,-0.08784011,0.209768447,-0.832262037
-0.795806373,1.362582302,-0.27101731,2.652311453,0.384095805,-0.472843236,0.697366847,0.123395435,-0.556394869,0.019359186,-0.516065017,0.290140051,1.321773218
-0.154728047,-0.325918493,-2.052039196,0.682427272,-0.24269436,-0.531417969,-0.009492326,-0.972234525,0.609734137,-0.486984799,0.185700518,0.073299271,-0.036676692
1.778196004,1.114726387,-0.33759848,-1.032288095,-0.514769454,-1.902275955,0.535384906,0.412141769,-0.561302025,0.587780557,-0.174991839,-0.707843876,-0.00451237
-1.360097814,0.784125917,0.829131057,-1.66798145,0.264992913,-0.148343764,0.029704522,-0.375744387,-0.515837266,0.458341703,-0.863773573,0.54898884,0.940699013
-2.455000964,-1.545550391,-0.138128826,0.137413056,0.847562216,-0.415338563,0.273671604,-0.239239172,0.472987163,0.747770329,-0.591016702,0.844024487,0.829273393
0.851594511,-1.924011264,-0.055724229,-0.407833825,-1.846609787,-0.969552867,-0.793084201,0.662944464,-0.259615029,0.151119617,-0.747493178,0.671167705,1.089976025
-2.096295019,0.998499214,0.788869355,2.313111617,0.419266709,0.193997173,-0.003075425,0.697590612,-0.794297043,-0.268976861,0.520433063,-0.963348207,0.793038788
0.179328819,-0.824048936,-0.518045612,-0.601259827,-2.098081004,-0.940999899,-0.825026916,0.729670185,0.173082788,-0.34323371,-0.409356695,0.871832054,1.131851786
0.482805489,0.49498572,0.643114103,-1.850099011,1.519349983,0.219099913,-0.814837899,-1.090131324,-0.283061678,0.657499825,-0.151238035,0.171945252,-0.294670999
-1.586726017,1.23973019,0.626744137,2.740813799,-0.064552731,0.108706327,0.979832475,0.158701447,-0.551603265,-0.179573611,0.294636944,-0.817800356,0.48616495
-0.910475861,1.429577484,-0.438930661,2.673988044,0.210428606,-0.514474121,0.639044415,0.160753311,-0.561792679,0.025217032,-0.601716576,0.353961369,1.245267633
-0.534376836,1.394741197,-0.4270279,0.992856417,-0.914207619,-0.602191104,0.516447265,-0.120664402,-0.644600836,0.17686244,-0.593415846,0.28181178,1.278067616
2.609470488,0.446057629,2.638267342,-0.540887465,0.662658609,0.015513879,-0.574466217,0.84497663,0.923150874,-0.94266242,-0.679547178,-0.048506243,1.816607985
-0.363054433,1.014238636,-0.751273127,1.70735911,2.119206502,-1.678296904,0.052655474,1.25009731,-0.612655942,0.011485944,0.434539189,-0.769315761,0.41588257
2.508176456,-0.01013098,2.405538143,0.03751639,0.685219109,-0.07180024,-0.649904967,1.046570462,1.443236975,-0.844306716,-0.688106716,0.203144529,1.652860866
-0.613108269,-0.932564005,-2.199336485,-2.741247044,0.528791607,1.843751986,0.453546495,0.291329494,0.278730583,-0.104488944,0.012416902,0.25073541,-0.165478006
-0.78331238,1.522562223,-1.402351206,-1.526786778,2.228444587,0.754673252,1.259732323,2.304536006,0.962535842,-0.546615845,-0.638455051,-0.555781947,-0.041470248
3.789761774,-2.385791441,0.482559606,0.342116524,0.274446936,-0.424612122,-0.274265924,-0.661648473,0.0337714,-0.092321355,-0.207948541,-0.146696887,0.003751429
2.515776098,2.251298511,1.247832532,0.187730662,-1.507708694,-0.355398907,1.509134746,-0.549402911,1.465324398,0.250744851,-0.78923132,1.00835256,0.689154299
1.379128988,-1.534549349,-2.732158273,-1.042209753,-1.067993708,1.314242322,0.816552755,0.381405832,-0.176574271,0.419182446,-0.259782254,-0.023481808,-0.141126015
-1.689690569,0.83593247,0.70802047,-0.450086512,1.024196368,-0.108038475,0.165976843,-0.165993623,-0.6351036,0.040230159,-0.911438691,0.616336229,0.904250547
0.669482712,1.710396149,0.781229953,0.275450047,-3.135495844,-0.272105127,1.949940254,-0.79820654,-0.533178199,0.299318336,-0.014116479,0.317312464,-0.654394083
-1.763083906,0.862048521,0.646529883,-0.456976257,0.988571237,-0.116519579,0.168616413,-0.174596098,-0.641749815,0.032014414,-0.911591281,0.616604536,0.902527844
-0.27898182,-0.087173094,1.782040047,-1.103807269,-1.161677102,0.044324449,-0.046591477,0.295857842,-0.487197117,-0.12574837,2.027013675,0.407598542,0.428720259
-2.845783323,1.248385964,1.314331187,0.248307036,0.37548771,0.370098064,0.123520915,0.139305269,-0.318114094,0.773872481,0.293539655,0.301607459,-0.378423914
-1.920535409,1.247578318,0.578881659,-0.501429602,0.921673947,-0.146932359,0.187539913,-0.17184387,-0.869750552,0.074329473,-0.318579309,1.157547901,0.749623464
-0.252974438,-1.238486393,-2.25097286,0.820000984,-0.486623465,-0.753203426,-1.284684146,-0.145061335,-0.218821921,-0.170086215,-0.389626697,0.292451621,-0.359558485
-2.41873115,1.894927211,1.491738178,-0.336626732,0.217864122,0.446607838,0.170625304,0.261559996,-0.294120115,-0.521736758,0.421988662,0.425824084,-0.295908656
-0.134846041,0.7565002,-1.424791494,-2.705541181,0.939330769,2.084686619,0.30724396,0.265675759,-0.860340827,0.460671084,-0.420475035,-0.10024693,-0.16916706
-0.221332557,-0.055443203,3.198924881,0.808079976,1.895564404,0.666785666,0.419875648,0.48942538,-1.097743066,-1.195798426,-0.568533056,-0.223478515,-0.146921983
-0.515343997,2.518482446,-0.465345692,-2.399926757,0.525635957,0.221971064,-0.973395356,-0.954896271,0.444895733,-0.659450837,-0.462585934,-0.473451821,0.144687151
2.300036907,0.411722088,1.777825826,0.079490071,-0.252587337,-0.333339999,0.48188985,-0.057651822,-0.721293529,0.1103219,-0.544125409,0.152809536,1.452682618
1.706152108,1.183932179,-2.131317829,0.754775745,-0.090354742,1.620805776,0.64385889,0.891741793,-0.608768749,0.613480526,-0.84652168,0.223575501,-0.536361002
1.71039449,-1.861190205,2.909828206,0.448190618,-0.711266707,0.065278691,-0.976744104,1.191592682,1.685690788,1.763310105,0.316299419,-0.018479167,0.056708938
-1.505959918,0.84692047,1.092832646,-1.33720465,-1.62874496,0.062725914,-0.238003149,0.233492107,-0.788335541,-0.03062229,-0.699216168,-0.039388719,-0.471203639
0.85573197,-1.255795599,-3.130096293,-1.143986132,-1.333460888,1.267499745,0.811121262,0.306712915,-0.249548812,0.456842968,-0.202637399,0.05752759,-0.18018145
1.120608688,0.646736392,1.302570079,-0.337158787,-0.141722118,-0.283378733,0.825777105,-0.468902303,-0.762926919,-0.023867353,-0.368385835,0.017680799,1.564934156
1.088123934,0.891385211,0.695341219,-0.593576444,-1.315037826,-0.52065155,0.41043095,-0.299528592,-0.627930055,0.434550256,-0.493769187,0.144555155,1.412058235
-2.643021003,-1.477657621,-0.298539018,0.126064326,0.758384534,-0.438578728,0.283827032,-0.259535403,0.451029484,0.717048188,-0.587473569,0.84507153,0.825001294
-1.416159454,1.116289013,0.491739619,1.63268255,-1.344686029,-0.116334484,-0.867174712,1.110659136,-0.324940657,0.825005903,-0.184895782,-0.357932604,0.055015874
1.909091836,1.565912451,0.557932763,0.021303945,-2.078114147,-0.678290191,1.826426054,-0.988904405,-0.442858387,0.623045744,-0.575984604,1.191623129,0.45347062
1.796207288,2.277126945,-1.148816522,-0.744322234,-1.492025919,-1.937263501,1.937322485,-0.173682019,1.518158974,-0.450758437,-0.837643899,-0.558429286,-0.409939797
-1.425780911,1.091991777,-0.85092311,-0.668804062,1.552364649,0.07291316,-0.585154637,-1.054961579,-0.59915824,-0.080405837,-0.469011298,-0.044501851,-0.292460278
1.731550673,2.044083285,-1.051990041,-0.56866752,-1.455318729,-2.100449377,2.115240119,-0.488345013,-0.462080561,0.644955264,-0.082803271,0.209875791,-0.829979242
-0.59444343,3.251752861,-0.31174723,-1.941512217,0.82280664,0.265546066,-0.908252094,-0.928611763,0.223943515,-0.222896245,0.155625877,0.127882531,-0.072290305
3.28913296,0.42389122,2.472677248,0.287430005,0.146446409,-0.152095088,2.411396191,-1.281365493,-0.244132283,0.293535312,-0.483034982,0.039005569,1.355608792
1.496128153,3.366803552,0.388001149,-0.465436431,0.962093142,0.329189514,1.722423801,-2.225479657,0.720953347,-0.326844074,-0.172238778,0.251851214,-0.509317454
2.822913472,0.105516204,2.547607127,-0.06667177,0.484159067,-0.138482913,0.699218106,-0.229163379,-0.64994966,0.177539199,-0.215327457,-0.122204284,1.777594389
0.935024529,-0.939143113,-1.658210118,-0.800566837,-1.193972071,-2.230513773,2.778537449,-1.092383924,0.384665772,0.362976043,0.050072738,-0.683520374,-0.158902167
2.821086647,2.702407199,0.753552566,0.037540188,0.493433713,0.060137925,-1.716017941,0.321467904,0.154206913,-0.233690096,-0.373442331,0.469442236,-0.325724448
-0.846586585,-1.60526083,-0.39053021,-1.216978771,-1.188591539,-0.750514416,-0.043164244,-0.201666194,-0.358653916,0.02033869,0.048845463,0.16572092,1.682459586
1.973748451,1.798956112,0.461106283,-0.154350768,-2.114821338,-0.515104315,1.64850842,-0.674241412,1.537381148,-0.472667956,-1.330825232,0.423318051,0.873510065
-0.450369751,2.408473849,-0.933156917,-1.65637976,2.36746744,0.868828562,1.163361238,2.282504454,0.411825727,-0.125893326,-0.629542465,-0.551295471,-0.088009823
-0.787126595,3.162374379,-1.40968512,-1.367706268,1.943531022,2.392272285,0.161462798,0.818771944,-0.069894232,-0.240265099,-0.04593582,0.346250448,-0.195896363
-2.299862449,-1.573344933,-0.245287943,-0.338193248,0.557518077,-0.466108346,0.429578491,-0.309845661,-0.108449389,-0.186919811,-0.654773474,0.822514169,0.860329761
0.657346936,1.586241204,-1.349690932,-0.368911424,-0.776459908,-0.316009058,0.937835787,-2.059206387,-0.171451405,0.575555727,-0.072461886,-0.505915353,0.0312649
-1.934335025,0.922985974,0.503051847,-0.47305233,0.905445933,-0.136308823,0.17477541,-0.19466854,-0.657257648,0.012844342,-0.911947323,0.617230584,0.898508204
-1.983263917,0.940396675,0.462058123,-0.477645494,0.881695846,-0.141962892,0.176535123,-0.200403523,-0.661688458,0.007367179,-0.912049049,0.617409456,0.897359735
-0.00390567,1.208936437,-1.364752471,0.532432421,0.141235187,-0.343490645,-1.405103447,-0.184051547,-0.764581069,0.026540992,-0.426547101,-0.097073622,-0.109304209
-2.160415109,-1.62296543,-0.128455828,-0.325102732,0.625205825,-0.449994248,0.424563308,-0.293500959,-0.095821582,-0.171309895,-0.654483554,0.822004386,0.863602896
-2.160415109,-1.62296543,-0.128455828,-0.325102732,0.625205825,-0.449994248,0.424563308,-0.293500959,-0.095821582,-0.171309895,-0.654483554,0.822004386,0.863602896
0.510763388,1.178910623,-1.553730589,-1.276417411,-1.184428396,-0.41703118,-1.719887107,0.042572715,1.241897721,-1.086710464,0.023738676,0.304477667,-0.02132437
-2.111486218,-1.640376131,-0.087462103,-0.320509568,0.648955912,-0.444340178,0.422803595,-0.287765975,-0.091390772,-0.165832732,-0.654381828,0.821825515,0.864751365
-2.160415109,-1.62296543,-0.128455828,-0.325102732,0.625205825,-0.449994248,0.424563308,-0.293500959,-0.095821582,-0.171309895,-0.654483554,0.822004386,0.863602896
0.035987917,2.081544791,-0.571456245,2.644687188,-0.91846303,-0.695297059,2.06932486,-0.659691264,-0.505764926,0.094414703,-0.661721509,1.344403264,0.336125049
0.915490308,-1.471235096,1.543674795,0.288561062,-1.666892993,-0.231114307,-0.680474272,1.258498943,0.133212168,-0.841243319,-0.164123896,0.206200597,-0.174466737
-1.918981354,1.023923323,0.421520709,-0.631595327,0.814128089,-0.202372363,0.208826471,0.076542815,0.320375148,-0.664809702,0.793584063,2.095662023,0.656800592
-1.205225128,1.057432447,0.029712853,0.289522315,0.107486642,-0.359697332,-0.14985726,0.087955779,-0.860449952,0.097426902,0.048625803,-0.217042122,1.983913705
3.587360858,-2.477487009,-0.220096143,-0.652673598,1.275934356,1.854774127,1.221519374,0.339834493,-0.167751119,0.313099527,0.299792265,-0.396260131,0.419293434
-0.900268729,-1.405140814,-0.601706538,2.704303594,0.497194038,-0.687402996,1.118506822,-0.117388662,0.079127558,-0.201226983,-0.10720482,0.225616845,1.531082386
-2.847946194,-1.779294156,0.551661361,-0.042981613,-0.178408176,0.024607311,0.511692668,-0.046229663,-0.050513541,-0.411822415,-0.197583911,-0.137775606,-0.206336916
3.587360858,-2.477487009,-0.220096143,-0.652673598,1.275934356,1.854774127,1.221519374,0.339834493,-0.167751119,0.313099527,0.299792265,-0.396260131,0.419293434
-2.847946194,-1.779294156,0.551661361,-0.042981613,-0.178408176,0.024607311,0.511692668,-0.046229663,-0.050513541,-0.411822415,-0.197583911,-0.137775606,-0.206336916
1.84920843,1.485015926,-0.337514269,-0.362789766,-0.286410802,-1.93938048,0.784882455,0.546248489,-0.924814133,0.148222149,-0.04963956,0.205472653,-0.602146794
-2.343898452,-1.557675302,-0.282182295,-0.342327096,0.536142999,-0.471197008,0.431162233,-0.315007146,-0.112437117,-0.191849258,-0.654865028,0.822675153,0.859296139
-2.343898452,-1.557675302,-0.282182295,-0.342327096,0.536142999,-0.471197008,0.431162233,-0.315007146,-0.112437117,-0.191849258,-0.654865028,0.822675153,0.859296139
-2.838428664,-1.683610888,0.579583168,-0.04798547,-0.168195493,0.028267454,0.510091914,-0.043727682,-0.112853712,-0.387460002,-0.109462495,-0.056106041,-0.231353163
4.489363292,1.703306648,1.691535082,0.682915437,-0.358338195,0.676357141,0.778139411,-1.425899406,1.11034795,-0.700845858,-0.57230126,0.850452612,0.1839635
-2.111486218,-1.640376131,-0.087462103,-0.320509568,0.648955912,-0.444340178,0.422803595,-0.287765975,-0.091390772,-0.165832732,-0.654381828,0.821825515,0.864751365
1.441042851,0.622225991,1.322644062,-0.158285515,-0.344446068,-0.347490706,0.637682436,-0.255047274,-0.755025447,-5.86E-05,-0.609972378,0.220629459,1.3393656
-1.592750215,-1.362357531,-1.192531717,2.581596201,-0.022409061,-0.863568768,-0.312361558,0.816566238,-0.190002363,-0.261621985,-0.517808699,0.586119893,1.250324875
0.96689236,-0.598362847,3.008624954,0.025054789,0.212050475,0.278576629,-0.042823491,0.634691711,-0.336072165,-0.10311967,1.936515828,0.459185604,0.424945319
1.164012924,1.836331735,-0.080535511,-0.018891578,-2.431157351,-0.77156959,1.871010573,-1.069486004,-0.532761604,0.49492908,-0.559519012,1.196093657,0.436255219
-2.23600602,-1.624687041,0.048879993,0.150254908,0.951306551,-0.388179346,0.261640401,-0.215703349,0.498856839,0.784131765,-0.595378587,0.842783462,0.834240855
2.618533598,2.842929614,-0.945363214,-0.828182009,0.094784351,1.962725771,-0.611143127,1.732049254,-0.380094542,-0.336376758,-0.336284614,0.488880826,-0.264969111
-2.04207284,-1.676618386,-0.013260715,-0.18238242,0.788402877,-0.424065287,0.439586281,-0.254552473,-0.126816545,-0.254922091,-0.680635975,0.828834393,0.863561272
1.117310216,3.181858302,-1.772198033,-1.831926863,-0.305229891,1.960493089,-0.616216254,1.228956897,-0.394350063,0.003553725,0.746029459,-0.391953064,0.770193843
1.077360152,1.866099293,-0.149781011,-0.034626948,-2.475983345,-0.779765154,1.870387689,-1.08203802,-0.53449077,0.497091374,-0.564555851,1.195986313,0.433972424
-0.740052019,3.145853447,-1.370915669,-1.36182111,1.966866631,2.397360034,0.160559246,0.824694795,-0.066778628,-0.237246413,-0.044922683,0.346162039,-0.194758582
-2.294186,-0.137304434,0.190402328,-0.017966371,0.967079834,-0.284333683,0.163102611,-0.048130939,0.621514612,0.528806066,0.221202102,1.562411076,0.701573787
1.957151824,2.146873802,-2.272857046,0.421560751,-0.173584051,0.169108762,3.246375385,1.667642621,0.708824054,-1.412560246,-1.030472062,-0.432963374,-0.387032156
4.913926713,1.148173056,0.166844769,-0.379763288,0.474554138,0.462941182,2.913009266,1.801247896,1.388395635,-0.165604267,-0.935467786,-0.503810443,-0.299840057
1.228669539,2.069375396,-0.177361991,-0.194546292,-2.467864542,-0.608383714,1.693092939,-0.754823011,1.447477931,-0.600784621,-1.31435964,0.427788579,0.856294664
1.710105598,-0.275423829,3.64767536,-0.316874256,0.388059527,0.483312896,-0.104398125,0.504593987,-0.849312128,-0.118215981,0.396379301,-1.009816601,0.809841555
-0.878076133,-1.553844189,-0.344625882,1.235431868,-0.192255222,-0.721057267,-0.414795596,0.46287871,0.317631215,0.925597815,-0.077068191,0.376895204,1.511321505
3.138294928,1.088449091,1.63174155,0.710042109,-1.040437374,-0.498421132,1.881054656,-0.728609381,-0.536793759,0.299269503,-0.648626611,1.218759922,0.472881927
0.07351867,-1.511355682,-2.813748609,-1.819305104,-0.351695233,1.511480876,0.359889179,0.321308678,-0.47976862,0.379778584,0.769513674,-0.728577702,0.853650679
-1.019870169,0.859425369,1.159254271,-1.659154449,0.437576637,-0.101189958,0.008857251,-0.33622122,-0.602575418,0.560396637,-0.693928172,0.710507799,0.897952132
1.702998082,1.757033479,-1.135755462,-0.553655949,-1.485956776,-2.111429809,2.12004238,-0.495850954,-0.275060046,0.571868022,-0.347167519,-0.035132904,-0.754930503
2.069107846,0.605786722,2.507433163,1.272978933,-0.789025199,0.094333921,2.526271331,-0.488748707,-0.969003408,-1.477834642,-1.012829986,0.701156153,-1.268730719
2.641619868,1.213260088,2.181472921,1.584828233,-1.319306744,0.121432802,2.122068902,0.023146046,0.686933265,-2.444849123,-0.857593132,-0.382478489,-0.194337443
0.07351867,-1.511355682,-2.813748609,-1.819305104,-0.351695233,1.511480876,0.359889179,0.321308678,-0.47976862,0.379778584,0.769513674,-0.728577702,0.853650679
3.374597399,0.395820625,2.374311679,0.381774234,-0.246505957,-0.346548814,0.432931579,0.191841585,-0.706316614,0.245712339,-0.949221927,0.805789974,0.812853333
-2.72903875,2.059425166,1.387740848,0.0716888,0.424790558,0.61704636,-0.116464799,0.418492521,1.297239837,-0.122289639,-0.831905737,-0.780750956,0.086618269
